item_id,titulo,precio,status,category_id,seller_id
1043,Lenovo Ideapad Slim 3,793,inactive,2,4533
1044, Smartchef Pe-ce5002 Automática Expreso P1,876,active,3,6442
1045, Smartchef Pe-ce5002 Automática Expreso P1,463,active,3,2211
1046,Dolce Gusto Genio S,873,active,3,3736
1047,iPhone 16 Pro,639,active,1,4966
1048,Samsung Galaxy Np750 Book3,965,inactive,2,8269
1049,HP 255 G10,273,active,2,2813
1050,Lenovo Ideapad Slim 3,784,inactive,2,1938
1051,Motorola Moto G24 Power,850,active,1,3853
1052,MacBook Pro 13,652,inactive,2,1092
1053,Dolce Gusto Genio S,211,active,3,9041
1054,HP 255 G10,406,active,2,9906
1055,Samsung Galaxy Np750 Book3,967,inactive,2,5382
1056,MacBook Pro 13,187,active,2,6873
1057,Lenovo Ideapad Slim 3,731,active,2,1400
1058,iPhone 17 Pro Max,568,inactive,1,6011
1059,HP 255 G10,674,active,2,423
1060,iPhone 17 Pro Max,315,inactive,1,7594
1061,Samsung Galaxy A15,644,inactive,1,4821
1062,Dolce Gusto Piccolo XS,894,active,3,4533
1063,HP 255 G10,145,active,2,271
1064, Smartchef Pe-ce5002 Automática Expreso P1,965,inactive,3,2466
1065,Lenovo Ideapad Slim 3,135,inactive,2,2334
1066, Smartchef Pe-ce5002 Automática Expreso P1,125,active,3,6113
1067,Samsung Galaxy Np750 Book3,559,active,2,3792
1068,Xiaomi Redmi Note 13 Pro,833,active,1,86
1069,Xiaomi Redmi Note 13 Pro,367,inactive,1,2882
1070,iPhone 16 Pro,334,active,1,1332
1071,Samsung Galaxy Np750 Book3,136,active,2,7122
1072,HP 255 G10,208,active,2,7325
1073,Samsung Galaxy A15,218,active,1,7784
1074,HP 255 G10,738,active,2,6633
1075,iPhone 16 Pro,995,inactive,1,4539
1076,Xiaomi Redmi Note 13 Pro,761,active,1,2007
1077,Lenovo Ideapad Slim 3,246,inactive,2,2059
1078,Lenovo Ideapad Slim 3,971,inactive,2,4934
1079,Lenovo Ideapad Slim 3,493,active,2,4600
1080,Samsung Galaxy Np750 Book3,470,active,2,6815
1081,Motorola Moto G24 Power,562,active,1,8481
1082,Lenovo Ideapad Slim 3,131,inactive,2,5204
1083,MacBook Pro 13,807,active,2,8066
1084,iPhone 17 Pro Max,763,inactive,1,587
1085,Motorola Moto G24 Power,242,active,1,8768
1086,Lenovo Ideapad Slim 3,832,active,2,6550
1087,Dolce Gusto Genio S,512,active,3,5177
1088,Dolce Gusto Piccolo XS,766,inactive,3,5591
1089,Dolce Gusto Genio S,419,active,3,4794
1090,MacBook Pro 13,553,active,2,9276
1091,Xiaomi Redmi Note 13 Pro,637,inactive,1,5111
1092,Motorola Moto G24 Power,791,inactive,1,6397
1093,Lenovo Ideapad Slim 3,969,active,2,7169
1094,Samsung Galaxy A15,736,active,1,2830
1095,HP 255 G10,711,inactive,2,6011
1096,Dolce Gusto Piccolo XS,362,active,3,5111
1097,Xiaomi Redmi Note 13 Pro,428,inactive,1,3239
1098,Motorola Moto G24 Power,944,inactive,1,7318
1099,Nespresso Essenza Mini D,889,inactive,3,4940
1100,Nespresso Essenza Mini D,768,active,3,8685
1101,Dolce Gusto Piccolo XS,612,inactive,3,7740
1102,Xiaomi Redmi Note 13 Pro,877,active,1,8274
1103,HP 255 G10,456,inactive,2,9570
1104,Xiaomi Redmi Note 13 Pro,899,active,1,888
1105,MacBook Pro 13,861,inactive,2,9573
1106,Dolce Gusto Genio S,753,active,3,1019
1107,Lenovo Ideapad Slim 3,523,inactive,2,3833
1108,MacBook Pro 13,613,active,2,6480
1109,HP 255 G10,649,active,2,8386
1110,Xiaomi Redmi Note 13 Pro,911,inactive,1,232
1111,Lenovo Ideapad Slim 3,624,active,2,8623
1112,Nespresso Essenza Mini D,413,inactive,3,8939
1113,Xiaomi Redmi Note 13 Pro,968,inactive,1,895
1114,Nespresso Essenza Mini D,219,inactive,3,3792
1115,HP 255 G10,503,active,2,5601
1116,Samsung Galaxy A15,398,active,1,3222
1117,Samsung Galaxy Np750 Book3,385,active,2,5939
1118,iPhone 17 Pro Max,870,inactive,1,8570
1119,Samsung Galaxy Np750 Book3,742,inactive,2,1802
1120,Dolce Gusto Genio S,402,active,3,5017
1121,Dolce Gusto Genio S,993,active,3,698
1122,Peabody Smartchef Pe-ct4207,143,inactive,3,7142
1123,Nespresso Essenza Mini D,804,active,3,6962
1124,Dolce Gusto Genio S,235,inactive,3,9261
1125,Peabody Smartchef Pe-ct4207,429,active,3,9319
1126,HP 255 G10,124,inactive,2,9556
1127,Samsung Galaxy A15,503,inactive,1,300
1128,iPhone 16 Pro,974,inactive,1,8766
1129,Samsung Galaxy Np750 Book3,667,inactive,2,1559
1130,Dolce Gusto Genio S,330,inactive,3,1585
1131,MacBook Pro 13,662,inactive,2,9276
1132,Nespresso Essenza Mini D,365,active,3,2777
1133,Samsung Galaxy A15,311,inactive,1,9807
1134,HP 255 G10,525,inactive,2,7147
1135, Smartchef Pe-ce5002 Automática Expreso P1,439,inactive,3,9991
1136,Dolce Gusto Genio S,927,active,3,7937
1137,iPhone 17 Pro Max,157,inactive,1,1281
1138,Lenovo Ideapad Slim 3,754,active,2,4799
1139,MacBook Pro 13,433,inactive,2,5967
1140, Smartchef Pe-ce5002 Automática Expreso P1,478,inactive,3,9276
1141,HP 255 G10,537,inactive,2,8390
1142,iPhone 16 Pro,586,inactive,1,1092
1143,Peabody Smartchef Pe-ct4207,708,active,3,2447
1144,Lenovo Ideapad Slim 3,694,inactive,2,9900
1145,Samsung Galaxy Np750 Book3,350,active,2,9276
1146,Dolce Gusto Piccolo XS,451,inactive,3,5017
1147,Motorola Moto G24 Power,897,active,1,8768
1148, Smartchef Pe-ce5002 Automática Expreso P1,496,active,3,317
1149,Peabody Smartchef Pe-ct4207,657,active,3,9719
1150,Dolce Gusto Piccolo XS,448,inactive,3,2059
1151,Lenovo Ideapad Slim 3,537,inactive,2,9741
1152,Lenovo Ideapad Slim 3,595,inactive,2,6864
1153,Lenovo Ideapad Slim 3,928,inactive,2,2120
1154,Motorola Moto G24 Power,561,active,1,6058
1155,Lenovo Ideapad Slim 3,136,inactive,2,7360
1156,Lenovo Ideapad Slim 3,436,inactive,2,8386
1157,Lenovo Ideapad Slim 3,943,active,2,9112
1158,HP 255 G10,757,inactive,2,5142
1159,iPhone 16 Pro,830,inactive,1,9877
1160,Lenovo Ideapad Slim 3,573,active,2,5129
1161,Xiaomi Redmi Note 13 Pro,811,inactive,1,8096
1162,Samsung Galaxy Np750 Book3,144,active,2,300
1163,Dolce Gusto Genio S,945,active,3,5814
1164,Lenovo Ideapad Slim 3,262,inactive,2,6633
1165,iPhone 16 Pro,550,active,1,3485
1166,Dolce Gusto Piccolo XS,506,inactive,3,2416
1167, Smartchef Pe-ce5002 Automática Expreso P1,737,inactive,3,6654
1168,Xiaomi Redmi Note 13 Pro,445,inactive,1,1695
1169,Nespresso Essenza Mini D,871,active,3,6925
1170,iPhone 16 Pro,222,active,1,8766
1171,Motorola Moto G24 Power,627,active,1,1400
1172,Dolce Gusto Genio S,650,active,3,5569
1173,Lenovo Ideapad Slim 3,777,active,2,4758
1174,Lenovo Ideapad Slim 3,407,inactive,2,5592
1175,HP 255 G10,641,inactive,2,1177
1176,Dolce Gusto Genio S,799,active,3,5104
1177,iPhone 16 Pro,737,inactive,1,3053
1178,Dolce Gusto Piccolo XS,586,active,3,7221
1179,Samsung Galaxy Np750 Book3,679,inactive,2,8386
1180,iPhone 17 Pro Max,400,inactive,1,1332
1181,iPhone 17 Pro Max,845,active,1,1390
1182,Peabody Smartchef Pe-ct4207,130,active,3,7318
1183,Samsung Galaxy Np750 Book3,989,active,2,7375
1184,Peabody Smartchef Pe-ct4207,672,inactive,3,7270
1185,Motorola Moto G24 Power,953,inactive,1,3066
1186,Samsung Galaxy Np750 Book3,861,active,2,6562
1187,MacBook Pro 13,197,inactive,2,1052
1188,Samsung Galaxy Np750 Book3,177,inactive,2,3053
1189,iPhone 17 Pro Max,401,active,1,8385
1190,Nespresso Essenza Mini D,584,inactive,3,4763
1191, Smartchef Pe-ce5002 Automática Expreso P1,607,active,3,7262
1192,Dolce Gusto Piccolo XS,327,inactive,3,9900
1193,iPhone 16 Pro,534,inactive,1,1094
1194,Samsung Galaxy Np750 Book3,924,inactive,2,2211
1195,HP 255 G10,667,inactive,2,5010
1196,iPhone 17 Pro Max,535,inactive,1,1646
1197,HP 255 G10,451,inactive,2,3120
1198,iPhone 16 Pro,986,inactive,1,1646
1199,Lenovo Ideapad Slim 3,481,active,2,1959
1200,Xiaomi Redmi Note 13 Pro,426,inactive,1,2777
1201,iPhone 16 Pro,667,inactive,1,7881
1202,Xiaomi Redmi Note 13 Pro,536,active,1,3354
1203,Dolce Gusto Genio S,291,inactive,3,8518
1204,Nespresso Essenza Mini D,609,active,3,8386
1205,Dolce Gusto Genio S,805,active,3,1559
1206,iPhone 17 Pro Max,109,inactive,1,2882
1207,iPhone 17 Pro Max,731,inactive,1,9004
1208,Samsung Galaxy A15,415,inactive,1,9404
1209,Motorola Moto G24 Power,690,inactive,1,9558
1210,Dolce Gusto Piccolo XS,545,inactive,3,7221
1211,Lenovo Ideapad Slim 3,709,inactive,2,2063
1212,iPhone 17 Pro Max,472,inactive,1,6654
1213,iPhone 16 Pro,642,active,1,9762
1214,Dolce Gusto Piccolo XS,328,inactive,3,5129
1215,Samsung Galaxy Np750 Book3,202,inactive,2,6382
1216, Smartchef Pe-ce5002 Automática Expreso P1,650,active,3,9174
1217,Dolce Gusto Genio S,289,inactive,3,4767
1218,iPhone 17 Pro Max,622,active,1,1555
1219,Peabody Smartchef Pe-ct4207,592,inactive,3,1332
1220,Lenovo Ideapad Slim 3,632,inactive,2,1747
1221,Nespresso Essenza Mini D,505,active,3,6479
1222,iPhone 17 Pro Max,623,inactive,1,9797
1223,iPhone 16 Pro,601,inactive,1,5177
1224,Dolce Gusto Piccolo XS,700,inactive,3,8241
1225,Samsung Galaxy Np750 Book3,360,inactive,2,7632
1226,iPhone 16 Pro,798,active,1,8266
1227,iPhone 16 Pro,550,active,1,9082
1228,Dolce Gusto Piccolo XS,118,active,3,8531
1229,Lenovo Ideapad Slim 3,699,active,2,3057
1230,Dolce Gusto Genio S,288,active,3,7240
1231, Smartchef Pe-ce5002 Automática Expreso P1,665,inactive,3,8220
1232,iPhone 17 Pro Max,189,active,1,6783
1233,HP 255 G10,335,inactive,2,2301
1234,MacBook Pro 13,118,inactive,2,3091
1235,Dolce Gusto Genio S,677,inactive,3,7169
1236,Motorola Moto G24 Power,151,active,1,5266
1237,Samsung Galaxy A15,580,active,1,7881
1238,Peabody Smartchef Pe-ct4207,886,inactive,3,4767
1239,Motorola Moto G24 Power,505,inactive,1,8436
1240,Xiaomi Redmi Note 13 Pro,598,active,1,3833
1241,Lenovo Ideapad Slim 3,155,inactive,2,2466
1242,Xiaomi Redmi Note 13 Pro,547,inactive,1,8385
1243,Motorola Moto G24 Power,834,inactive,1,6562
1244,Samsung Galaxy Np750 Book3,370,active,2,7814
1245,HP 255 G10,728,active,2,4303
1246,MacBook Pro 13,639,active,2,2813
1247,Samsung Galaxy A15,338,active,1,2599
1248,Xiaomi Redmi Note 13 Pro,696,inactive,1,698
1249,iPhone 17 Pro Max,476,active,1,41
1250,Samsung Galaxy Np750 Book3,926,active,2,3888
1251,Peabody Smartchef Pe-ct4207,154,inactive,3,4154
1252,MacBook Pro 13,232,inactive,2,1092
1253,HP 255 G10,216,active,2,3511
1254,Lenovo Ideapad Slim 3,918,inactive,2,9276
1255,Samsung Galaxy A15,440,active,1,895
1256,Samsung Galaxy A15,492,inactive,1,6979
1257, Smartchef Pe-ce5002 Automática Expreso P1,598,inactive,3,7169
1258,HP 255 G10,739,inactive,2,4764
1259,Motorola Moto G24 Power,902,inactive,1,1559
1260, Smartchef Pe-ce5002 Automática Expreso P1,544,active,3,8531
1261,Peabody Smartchef Pe-ct4207,763,active,3,8385
1262,Samsung Galaxy A15,307,inactive,1,4156
1263,HP 255 G10,396,inactive,2,2839
1264,Dolce Gusto Genio S,142,active,3,6550
1265,Samsung Galaxy Np750 Book3,647,inactive,2,7765
1266,Samsung Galaxy Np750 Book3,311,inactive,2,7710
1267,Motorola Moto G24 Power,659,active,1,4944
1268,Peabody Smartchef Pe-ct4207,618,active,3,895
1269,Dolce Gusto Piccolo XS,548,inactive,3,3239
1270,Xiaomi Redmi Note 13 Pro,145,active,1,1557
1271,Peabody Smartchef Pe-ct4207,920,inactive,3,1976
1272,Peabody Smartchef Pe-ct4207,259,inactive,3,7755
1273, Smartchef Pe-ce5002 Automática Expreso P1,113,active,3,9570
1274,Samsung Galaxy A15,170,active,1,7740
1275, Smartchef Pe-ce5002 Automática Expreso P1,195,active,3,6648
1276,Motorola Moto G24 Power,198,active,1,7365
1277,Samsung Galaxy A15,854,active,1,9293
1278,Samsung Galaxy A15,207,active,1,8835
1279, Smartchef Pe-ce5002 Automática Expreso P1,464,inactive,3,4771
1280,Samsung Galaxy Np750 Book3,379,inactive,2,1646
1281,Samsung Galaxy A15,121,inactive,1,8878
1282, Smartchef Pe-ce5002 Automática Expreso P1,251,active,3,3233
1283,Motorola Moto G24 Power,439,inactive,1,9149
1284,Lenovo Ideapad Slim 3,314,active,2,5680
1285,Motorola Moto G24 Power,871,active,1,8603
1286,Peabody Smartchef Pe-ct4207,590,active,3,9822
1287,Nespresso Essenza Mini D,603,inactive,3,4865
1288,Motorola Moto G24 Power,569,active,1,367
1289,iPhone 16 Pro,455,active,1,4966
1290,Samsung Galaxy Np750 Book3,133,inactive,2,227
1291,Samsung Galaxy A15,378,active,1,5967
1292,iPhone 17 Pro Max,902,inactive,1,348
1293,Lenovo Ideapad Slim 3,587,inactive,2,9301
1294,Dolce Gusto Piccolo XS,812,active,3,3356
1295,Samsung Galaxy A15,981,active,1,5814
1296,Peabody Smartchef Pe-ct4207,723,inactive,3,942
1297,iPhone 17 Pro Max,435,active,1,4758
1298, Smartchef Pe-ce5002 Automática Expreso P1,126,inactive,3,1860
1299,Lenovo Ideapad Slim 3,634,active,2,300
1300,Motorola Moto G24 Power,115,inactive,1,9082
1301,HP 255 G10,232,active,2,8190
1302, Smartchef Pe-ce5002 Automática Expreso P1,738,active,3,261
1303,Samsung Galaxy A15,502,active,1,7513
1304,Dolce Gusto Genio S,602,inactive,3,4940
1305,Lenovo Ideapad Slim 3,615,inactive,2,7509
1306,Samsung Galaxy Np750 Book3,764,inactive,2,4940
1307,Dolce Gusto Genio S,523,active,3,5200
1308,Dolce Gusto Genio S,358,inactive,3,4303
1309,Dolce Gusto Piccolo XS,993,active,3,9235
1310,Samsung Galaxy A15,722,active,1,4212
1311,Samsung Galaxy Np750 Book3,933,active,2,7632
1312, Smartchef Pe-ce5002 Automática Expreso P1,649,active,3,3939
1313,iPhone 17 Pro Max,208,inactive,1,2063
1314,iPhone 16 Pro,284,active,1,1094
1315,Nespresso Essenza Mini D,415,active,3,8377
1316,Xiaomi Redmi Note 13 Pro,398,inactive,1,5950
1317,Nespresso Essenza Mini D,141,active,3,3426
1318,Dolce Gusto Genio S,832,active,3,5808
1319,Peabody Smartchef Pe-ct4207,264,inactive,3,4154
1320,Motorola Moto G24 Power,691,active,1,6188
1321,iPhone 16 Pro,458,inactive,1,6962
1322,HP 255 G10,445,active,2,5077
1323,MacBook Pro 13,457,active,2,9082
1324,Samsung Galaxy A15,387,inactive,1,7828
1325,iPhone 17 Pro Max,287,inactive,1,1019
1326,HP 255 G10,884,inactive,2,9797
1327,Dolce Gusto Genio S,673,active,3,481
1328,Dolce Gusto Piccolo XS,431,active,3,4506
1329,Samsung Galaxy A15,480,inactive,1,7594
1330,Lenovo Ideapad Slim 3,102,active,2,1281
1331,iPhone 17 Pro Max,244,inactive,1,4156
1332,iPhone 17 Pro Max,879,active,1,4506
1333,Lenovo Ideapad Slim 3,329,inactive,2,3170
1334,MacBook Pro 13,425,active,2,392
1335,Lenovo Ideapad Slim 3,490,active,2,9557
1336, Smartchef Pe-ce5002 Automática Expreso P1,657,active,3,6409
1337,HP 255 G10,974,active,2,344
1338,iPhone 17 Pro Max,737,active,1,3423
1339,Motorola Moto G24 Power,963,inactive,1,1197
1340,Motorola Moto G24 Power,533,inactive,1,3418
1341,Dolce Gusto Piccolo XS,286,active,3,2897
1342,Lenovo Ideapad Slim 3,233,inactive,2,3133
1343,HP 255 G10,571,active,2,5657
1344,Lenovo Ideapad Slim 3,265,active,2,3910
1345,Dolce Gusto Genio S,957,active,3,3736
1346,Nespresso Essenza Mini D,910,active,3,689
1347,iPhone 16 Pro,975,inactive,1,8048
1348, Smartchef Pe-ce5002 Automática Expreso P1,287,active,3,7654
1349,iPhone 16 Pro,408,active,1,2839
1350,MacBook Pro 13,815,active,2,6783
1351,Samsung Galaxy Np750 Book3,286,active,2,9777
1352,Motorola Moto G24 Power,429,active,1,1892
1353,iPhone 16 Pro,381,active,1,5204
1354,Samsung Galaxy Np750 Book3,594,inactive,2,3356
1355,HP 255 G10,872,active,2,4212
1356,Motorola Moto G24 Power,127,inactive,1,6654
1357,Nespresso Essenza Mini D,131,inactive,3,8149
1358,Lenovo Ideapad Slim 3,954,inactive,2,4267
1359,Peabody Smartchef Pe-ct4207,916,active,3,6257
1360,MacBook Pro 13,972,active,2,7122
1361,Samsung Galaxy Np750 Book3,140,active,2,2811
1362,Motorola Moto G24 Power,774,inactive,1,6192
1363, Smartchef Pe-ce5002 Automática Expreso P1,566,inactive,3,133
1364, Smartchef Pe-ce5002 Automática Expreso P1,289,active,3,4846
1365,iPhone 16 Pro,571,inactive,1,2222
1366,HP 255 G10,122,inactive,2,8437
1367,Dolce Gusto Piccolo XS,810,active,3,7553
1368,Motorola Moto G24 Power,525,inactive,1,4564
1369,Lenovo Ideapad Slim 3,114,inactive,2,2416
1370,iPhone 17 Pro Max,148,active,1,9082
1371,Peabody Smartchef Pe-ct4207,654,active,3,7221
1372,Samsung Galaxy Np750 Book3,755,inactive,2,6688
1373,iPhone 16 Pro,401,active,1,9777
1374,Xiaomi Redmi Note 13 Pro,215,inactive,1,9276
1375,Lenovo Ideapad Slim 3,115,inactive,2,1069
1376,Samsung Galaxy A15,539,active,1,3616
1377,iPhone 16 Pro,431,active,1,2395
1378,iPhone 17 Pro Max,304,inactive,1,4865
1379,Peabody Smartchef Pe-ct4207,400,inactive,3,6873
1380,Xiaomi Redmi Note 13 Pro,867,inactive,1,6253
1381,HP 255 G10,698,active,2,7122
1382,MacBook Pro 13,870,active,2,1275
1383,Lenovo Ideapad Slim 3,774,inactive,2,2475
1384,MacBook Pro 13,139,active,2,698
1385,Samsung Galaxy A15,701,active,1,9403
1386,Lenovo Ideapad Slim 3,759,active,2,9004
1387,Samsung Galaxy Np750 Book3,228,inactive,2,8687
1388,iPhone 17 Pro Max,723,inactive,1,1646
1389,Xiaomi Redmi Note 13 Pro,488,inactive,1,8241
1390,Peabody Smartchef Pe-ct4207,919,active,3,7360
1391,MacBook Pro 13,108,inactive,2,6073
1392,Xiaomi Redmi Note 13 Pro,787,inactive,1,7710
1393,Peabody Smartchef Pe-ct4207,109,active,3,86
1394,Samsung Galaxy Np750 Book3,948,inactive,2,5504
1395,Dolce Gusto Genio S,466,inactive,3,8608
1396,HP 255 G10,739,inactive,2,6254
1397,iPhone 16 Pro,928,inactive,1,1276
1398,Nespresso Essenza Mini D,269,active,3,6480
1399,Xiaomi Redmi Note 13 Pro,858,active,1,9793
1400,Peabody Smartchef Pe-ct4207,823,inactive,3,230
1401,MacBook Pro 13,995,active,2,9348
1402,Motorola Moto G24 Power,112,active,1,9319
1403,Dolce Gusto Genio S,622,inactive,3,2928
1404,Nespresso Essenza Mini D,258,active,3,7513
1405,iPhone 17 Pro Max,150,active,1,2813
1406,iPhone 16 Pro,936,active,1,8196
1407,Xiaomi Redmi Note 13 Pro,639,active,1,5010
1408,MacBook Pro 13,651,inactive,2,9570
1409,Samsung Galaxy Np750 Book3,997,inactive,2,3285
1410,Samsung Galaxy A15,135,inactive,1,640
1411,Peabody Smartchef Pe-ct4207,353,inactive,3,8048
1412,MacBook Pro 13,493,active,2,6688
1413,Lenovo Ideapad Slim 3,840,active,2,9006
1414,Xiaomi Redmi Note 13 Pro,827,inactive,1,3129
1415,Lenovo Ideapad Slim 3,267,active,2,9322
1416,Samsung Galaxy A15,800,active,1,3129
1417,Dolce Gusto Genio S,495,active,3,4846
1418,Dolce Gusto Genio S,320,active,3,9573
1419,Lenovo Ideapad Slim 3,699,inactive,2,7710
1420,Dolce Gusto Piccolo XS,548,active,3,4767
1421,Samsung Galaxy A15,834,inactive,1,8768
1422,iPhone 16 Pro,276,active,1,3888
1423,Lenovo Ideapad Slim 3,190,active,2,9155
1424, Smartchef Pe-ce5002 Automática Expreso P1,267,active,3,18
1425,Peabody Smartchef Pe-ct4207,880,active,3,8270
1426,Lenovo Ideapad Slim 3,105,active,2,4643
1427,Xiaomi Redmi Note 13 Pro,556,active,1,7489
1428,iPhone 17 Pro Max,457,active,1,7654
1429, Smartchef Pe-ce5002 Automática Expreso P1,646,active,3,9596
1430,Motorola Moto G24 Power,944,active,1,3285
1431,Lenovo Ideapad Slim 3,540,inactive,2,481
1432,iPhone 17 Pro Max,340,active,1,8190
1433,Dolce Gusto Genio S,650,inactive,3,5719
1434,MacBook Pro 13,375,active,2,4600
1435,Nespresso Essenza Mini D,997,active,3,1092
1436, Smartchef Pe-ce5002 Automática Expreso P1,300,active,3,3426
1437,Motorola Moto G24 Power,855,active,1,7758
1438,iPhone 16 Pro,677,active,1,7509
1439,Lenovo Ideapad Slim 3,429,active,2,4263
1440,iPhone 17 Pro Max,261,active,1,3541
1441, Smartchef Pe-ce5002 Automática Expreso P1,458,inactive,3,3813
1442,Motorola Moto G24 Power,461,active,1,3105
1443,iPhone 16 Pro,290,inactive,1,4016
1444,Dolce Gusto Genio S,370,inactive,3,8904
1445,Nespresso Essenza Mini D,186,inactive,3,2811
1446,Dolce Gusto Piccolo XS,593,inactive,3,9276
1447,Nespresso Essenza Mini D,370,active,3,5719
1448,Nespresso Essenza Mini D,415,active,3,9174
1449,Lenovo Ideapad Slim 3,370,inactive,2,2407
1450,Dolce Gusto Piccolo XS,433,inactive,3,2945
1451,Dolce Gusto Genio S,238,inactive,3,4156
1452,Samsung Galaxy Np750 Book3,638,active,2,1332
1453,iPhone 16 Pro,524,inactive,1,8220
1454,MacBook Pro 13,723,active,2,86
1455,Motorola Moto G24 Power,769,active,1,3813
1456, Smartchef Pe-ce5002 Automática Expreso P1,438,inactive,3,6688
1457,iPhone 16 Pro,670,active,1,8356
1458,Lenovo Ideapad Slim 3,865,active,2,6761
1459,Samsung Galaxy Np750 Book3,912,active,2,8835
1460,Samsung Galaxy A15,859,active,1,2059
1461,Xiaomi Redmi Note 13 Pro,588,active,1,7169
1462,HP 255 G10,646,inactive,2,5119
1463,Motorola Moto G24 Power,788,active,1,3433
1464,Dolce Gusto Genio S,864,inactive,3,7360
1465,iPhone 16 Pro,774,inactive,1,7282
1466,Samsung Galaxy A15,870,inactive,1,3884
1467,Dolce Gusto Genio S,759,active,3,4794
1468,Nespresso Essenza Mini D,972,inactive,3,8687
1469, Smartchef Pe-ce5002 Automática Expreso P1,216,active,3,8939
1470,MacBook Pro 13,499,inactive,2,1197
1471,Xiaomi Redmi Note 13 Pro,671,active,1,2231
1472,iPhone 16 Pro,437,inactive,1,3616
1473,iPhone 16 Pro,826,active,1,8390
1474,Xiaomi Redmi Note 13 Pro,755,inactive,1,2334
1475,Samsung Galaxy Np750 Book3,941,active,2,86
1476,Nespresso Essenza Mini D,325,inactive,3,2926
1477,iPhone 16 Pro,785,active,1,4127
1478,HP 255 G10,300,active,2,1052
1479,iPhone 17 Pro Max,643,inactive,1,1270
1480,iPhone 16 Pro,751,inactive,1,9276
1481,HP 255 G10,649,inactive,2,4764
1482, Smartchef Pe-ce5002 Automática Expreso P1,715,active,3,5803
1483,Dolce Gusto Genio S,874,active,3,8422
1484,MacBook Pro 13,469,inactive,2,6261
1485,Nespresso Essenza Mini D,595,inactive,3,5601
1486,Samsung Galaxy Np750 Book3,133,inactive,2,6869
1487,Lenovo Ideapad Slim 3,854,active,2,3229
1488,MacBook Pro 13,359,inactive,2,3919
1489,Xiaomi Redmi Note 13 Pro,848,active,1,7058
1490,Samsung Galaxy Np750 Book3,266,active,2,5261
1491,Lenovo Ideapad Slim 3,454,active,2,7987
1492,iPhone 17 Pro Max,583,inactive,1,2416
1493,Peabody Smartchef Pe-ct4207,364,inactive,3,5072
1494,iPhone 17 Pro Max,929,active,1,5643
1495,HP 255 G10,733,active,2,7828
1496,Samsung Galaxy A15,302,active,1,7375
1497,Xiaomi Redmi Note 13 Pro,294,active,1,5017
1498,Lenovo Ideapad Slim 3,860,inactive,2,1358
1499,Samsung Galaxy A15,421,inactive,1,8878
1500,Dolce Gusto Piccolo XS,712,active,3,8685
