item_id,snapshot_date,precio,status
675,2020-12-29,560,active
676,2020-12-29,213,active
677,2020-12-29,180,inactive
678,2020-12-29,491,inactive
679,2020-12-29,225,inactive
680,2020-12-29,172,inactive
681,2020-12-29,669,active
682,2020-12-29,378,inactive
683,2020-12-29,658,inactive
684,2020-12-29,139,active
685,2020-12-29,103,inactive
686,2020-12-29,969,active
687,2020-12-29,159,active
688,2020-12-29,158,active
689,2020-12-29,100,inactive
690,2020-12-29,512,active
691,2020-12-29,527,active
692,2020-12-29,840,inactive
693,2020-12-29,237,inactive
694,2020-12-29,792,active
695,2020-12-29,519,active
696,2020-12-29,218,inactive
697,2020-12-29,840,active
698,2020-12-29,437,active
699,2020-12-29,397,inactive
700,2020-12-29,980,active
701,2020-12-29,484,active
702,2020-12-29,974,inactive
703,2020-12-29,936,inactive
704,2020-12-29,808,active
705,2020-12-29,460,inactive
706,2020-12-29,882,inactive
707,2020-12-29,197,inactive
708,2020-12-29,800,inactive
709,2020-12-29,218,active
710,2020-12-29,381,active
711,2020-12-29,562,active
712,2020-12-29,773,inactive
713,2020-12-29,405,inactive
714,2020-12-29,657,active
715,2020-12-29,284,inactive
716,2020-12-29,787,inactive
717,2020-12-29,1021,active
718,2020-12-29,850,active
719,2020-12-29,439,active
720,2020-12-29,779,active
721,2020-12-29,664,inactive
722,2020-12-29,415,active
723,2020-12-29,976,inactive
724,2020-12-29,665,active
725,2020-12-29,330,active
726,2020-12-29,752,inactive
727,2020-12-29,380,active
728,2020-12-29,456,inactive
729,2020-12-29,154,active
730,2020-12-29,766,active
731,2020-12-29,513,active
732,2020-12-29,368,active
733,2020-12-29,336,active
734,2020-12-29,372,inactive
735,2020-12-29,140,inactive
736,2020-12-29,786,active
737,2020-12-29,156,inactive
738,2020-12-29,352,inactive
739,2020-12-29,586,inactive
740,2020-12-29,490,active
741,2020-12-29,801,active
742,2020-12-29,607,inactive
743,2020-12-29,409,active
744,2020-12-29,438,inactive
745,2020-12-29,535,active
746,2020-12-29,1012,active
747,2020-12-29,397,active
748,2020-12-29,185,active
749,2020-12-29,871,active
750,2020-12-29,466,inactive
751,2020-12-29,825,inactive
752,2020-12-29,642,inactive
753,2020-12-29,628,active
754,2020-12-29,197,active
755,2020-12-29,528,inactive
756,2020-12-29,777,active
757,2020-12-29,714,inactive
758,2020-12-29,739,inactive
759,2020-12-29,831,inactive
760,2020-12-29,341,active
761,2020-12-29,205,inactive
762,2020-12-29,118,active
763,2020-12-29,927,inactive
764,2020-12-29,317,inactive
765,2020-12-29,559,inactive
766,2020-12-29,463,active
767,2020-12-29,655,inactive
768,2020-12-29,375,active
769,2020-12-29,629,inactive
770,2020-12-29,379,inactive
771,2020-12-29,1016,active
772,2020-12-29,278,active
773,2020-12-29,725,active
774,2020-12-29,960,active
775,2020-12-29,521,active
776,2020-12-29,247,active
777,2020-12-29,604,inactive
778,2020-12-29,423,active
779,2020-12-29,856,active
780,2020-12-29,544,inactive
781,2020-12-29,702,active
782,2020-12-29,597,active
783,2020-12-29,265,active
784,2020-12-29,267,inactive
785,2020-12-29,610,inactive
786,2020-12-29,344,active
787,2020-12-29,559,inactive
788,2020-12-29,678,inactive
789,2020-12-29,829,inactive
790,2020-12-29,208,inactive
791,2020-12-29,979,active
792,2020-12-29,351,active
793,2020-12-29,277,inactive
794,2020-12-29,163,inactive
795,2020-12-29,98,active
796,2020-12-29,698,active
797,2020-12-29,270,active
798,2020-12-29,271,inactive
799,2020-12-29,119,active
800,2020-12-29,131,inactive
801,2020-12-29,782,active
802,2020-12-29,243,active
803,2020-12-29,729,active
804,2020-12-29,592,active
805,2020-12-29,465,active
806,2020-12-29,409,active
807,2020-12-29,181,active
808,2020-12-29,990,active
809,2020-12-29,743,inactive
810,2020-12-29,913,inactive
811,2020-12-29,883,active
812,2020-12-29,365,active
813,2020-12-29,219,active
814,2020-12-29,632,active
815,2020-12-29,981,inactive
816,2020-12-29,519,active
817,2020-12-29,671,inactive
818,2020-12-29,644,active
819,2020-12-29,670,active
820,2020-12-29,563,active
821,2020-12-29,529,active
822,2020-12-29,1023,active
823,2020-12-29,555,inactive
824,2020-12-29,615,active
825,2020-12-29,524,active
826,2020-12-29,121,inactive
827,2020-12-29,1011,inactive
828,2020-12-29,692,inactive
829,2020-12-29,595,active
830,2020-12-29,504,inactive
831,2020-12-29,219,inactive
832,2020-12-29,152,inactive
833,2020-12-29,476,active
834,2020-12-29,987,active
835,2020-12-29,816,inactive
836,2020-12-29,141,active
837,2020-12-29,518,inactive
838,2020-12-29,589,inactive
839,2020-12-29,982,inactive
840,2020-12-29,257,inactive
841,2020-12-29,408,inactive
842,2020-12-29,404,active
843,2020-12-29,776,inactive
844,2020-12-29,470,inactive
845,2020-12-29,618,active
846,2020-12-29,1027,inactive
847,2020-12-29,727,inactive
848,2020-12-29,888,inactive
849,2020-12-29,376,active
850,2020-12-29,143,inactive
851,2020-12-29,834,inactive
852,2020-12-29,482,inactive
853,2020-12-29,292,inactive
854,2020-12-29,726,active
855,2020-12-29,752,inactive
856,2020-12-29,749,inactive
857,2020-12-29,502,inactive
858,2020-12-29,457,active
859,2020-12-29,335,active
860,2020-12-29,854,inactive
861,2020-12-29,396,active
862,2020-12-29,642,active
863,2020-12-29,708,inactive
864,2020-12-29,852,active
865,2020-12-29,363,inactive
866,2020-12-29,731,active
867,2020-12-29,843,active
868,2020-12-29,422,active
869,2020-12-29,781,active
870,2020-12-29,512,inactive
871,2020-12-29,187,inactive
872,2020-12-29,152,active
873,2020-12-29,120,active
874,2020-12-29,606,active
875,2020-12-29,250,inactive
876,2020-12-29,211,inactive
877,2020-12-29,452,active
878,2020-12-29,116,inactive
879,2020-12-29,297,inactive
880,2020-12-29,263,active
881,2020-12-29,195,inactive
882,2020-12-29,845,active
883,2020-12-29,192,active
884,2020-12-29,153,active
885,2020-12-29,686,active
886,2020-12-29,600,active
887,2020-12-29,569,inactive
888,2020-12-29,258,inactive
889,2020-12-29,515,active
890,2020-12-29,498,inactive
891,2020-12-29,168,active
892,2020-12-29,561,active
893,2020-12-29,150,active
894,2020-12-29,849,inactive
895,2020-12-29,824,inactive
896,2020-12-29,327,active
897,2020-12-29,630,inactive
898,2020-12-29,105,active
899,2020-12-29,740,active
900,2020-12-29,922,active
901,2020-12-29,690,active
902,2020-12-29,881,active
903,2020-12-29,647,inactive
904,2020-12-29,483,active
905,2020-12-29,578,inactive
906,2020-12-29,311,active
907,2020-12-29,449,inactive
908,2020-12-29,248,active
909,2020-12-29,475,inactive
910,2020-12-29,726,active
911,2020-12-29,783,inactive
912,2020-12-29,801,inactive
913,2020-12-29,188,active
914,2020-12-29,247,active
915,2020-12-29,465,inactive
916,2020-12-29,106,active
917,2020-12-29,592,inactive
918,2020-12-29,503,inactive
919,2020-12-29,703,inactive
920,2020-12-29,446,active
921,2020-12-29,673,active
922,2020-12-29,279,inactive
923,2020-12-29,839,inactive
924,2020-12-29,480,inactive
925,2020-12-29,595,inactive
926,2020-12-29,749,inactive
927,2020-12-29,711,inactive
928,2020-12-29,209,inactive
929,2020-12-29,721,active
930,2020-12-29,245,active
931,2020-12-29,286,inactive
932,2020-12-29,333,active
933,2020-12-29,433,active
934,2020-12-29,624,active
935,2020-12-29,631,inactive
936,2020-12-29,883,active
937,2020-12-29,531,active
938,2020-12-29,872,inactive
939,2020-12-29,271,inactive
940,2020-12-29,819,inactive
941,2020-12-29,531,active
942,2020-12-29,187,active
943,2020-12-29,444,active
944,2020-12-29,573,inactive
945,2020-12-29,546,inactive
946,2020-12-29,164,active
947,2020-12-29,779,inactive
948,2020-12-29,303,active
949,2020-12-29,706,active
950,2020-12-29,523,active
951,2020-12-29,204,inactive
952,2020-12-29,414,active
953,2020-12-29,781,active
954,2020-12-29,387,inactive
955,2020-12-29,844,inactive
956,2020-12-29,463,active
957,2020-12-29,699,active
958,2020-12-29,902,inactive
959,2020-12-29,770,active
960,2020-12-29,834,inactive
961,2020-12-29,189,active
962,2020-12-29,456,inactive
963,2020-12-29,742,inactive
964,2020-12-29,600,active
965,2020-12-29,996,inactive
966,2020-12-29,974,active
967,2020-12-29,898,inactive
968,2020-12-29,567,inactive
969,2020-12-29,670,inactive
970,2020-12-29,1043,inactive
971,2020-12-29,255,inactive
972,2020-12-29,959,active
973,2020-12-29,808,active
974,2020-12-29,121,active
975,2020-12-29,410,inactive
976,2020-12-29,379,active
977,2020-12-29,858,inactive
978,2020-12-29,593,active
979,2020-12-29,815,inactive
980,2020-12-29,446,active
981,2020-12-29,688,active
982,2020-12-29,609,inactive
983,2020-12-29,452,inactive
984,2020-12-29,453,active
985,2020-12-29,399,active
986,2020-12-29,851,active
987,2020-12-29,601,active
988,2020-12-29,410,inactive
989,2020-12-29,266,active
990,2020-12-29,306,inactive
991,2020-12-29,324,active
992,2020-12-29,124,inactive
993,2020-12-29,520,active
994,2020-12-29,768,inactive
995,2020-12-29,558,inactive
996,2020-12-29,668,active
997,2020-12-29,724,inactive
998,2020-12-29,723,active
999,2020-12-29,456,active
1000,2020-12-29,665,inactive
1001,2020-12-29,794,active
1002,2020-12-29,1005,inactive
1003,2020-12-29,179,active
1004,2020-12-29,650,active
1005,2020-12-29,245,active
1006,2020-12-29,370,inactive
1007,2020-12-29,472,active
1008,2020-12-29,939,inactive
1009,2020-12-29,686,active
1010,2020-12-29,207,inactive
1011,2020-12-29,510,inactive
1012,2020-12-29,667,inactive
1013,2020-12-29,618,inactive
1014,2020-12-29,946,active
1015,2020-12-29,856,active
1016,2020-12-29,629,inactive
1017,2020-12-29,735,inactive
1018,2020-12-29,368,inactive
1019,2020-12-29,476,inactive
1020,2020-12-29,801,active
1021,2020-12-29,848,inactive
1022,2020-12-29,613,active
1023,2020-12-29,744,inactive
1024,2020-12-29,667,inactive
1025,2020-12-29,515,active
1026,2020-12-29,342,inactive
1027,2020-12-29,847,inactive
1028,2020-12-29,159,inactive
1029,2020-12-29,179,active
1030,2020-12-29,940,active
1031,2020-12-29,647,active
1032,2020-12-29,621,inactive
1033,2020-12-29,821,active
1034,2020-12-29,250,active
1035,2020-12-29,519,active
1036,2020-12-29,774,active
1037,2020-12-29,295,active
1038,2020-12-29,800,inactive
1039,2020-12-29,627,active
1040,2020-12-29,776,inactive
1041,2020-12-29,898,inactive
1042,2020-12-29,473,active
1043,2020-12-29,811,active
1044,2020-12-29,874,inactive
1045,2020-12-29,480,active
1046,2020-12-29,885,inactive
1047,2020-12-29,619,inactive
1048,2020-12-29,941,active
1049,2020-12-29,269,inactive
1050,2020-12-29,813,inactive
1051,2020-12-29,821,inactive
1052,2020-12-29,624,inactive
1053,2020-12-29,218,active
1054,2020-12-29,404,active
1055,2020-12-29,945,inactive
1056,2020-12-29,191,active
1057,2020-12-29,735,inactive
1058,2020-12-29,552,inactive
1059,2020-12-29,657,active
1060,2020-12-29,304,inactive
1061,2020-12-29,636,inactive
1062,2020-12-29,863,active
1063,2020-12-29,138,active
1064,2020-12-29,923,inactive
1065,2020-12-29,139,active
1066,2020-12-29,121,active
1067,2020-12-29,576,active
1068,2020-12-29,858,inactive
1069,2020-12-29,357,inactive
1070,2020-12-29,342,inactive
1071,2020-12-29,134,inactive
1072,2020-12-29,217,inactive
1073,2020-12-29,210,active
1074,2020-12-29,736,active
1075,2020-12-29,971,inactive
1076,2020-12-29,727,inactive
1077,2020-12-29,247,inactive
1078,2020-12-29,987,inactive
1079,2020-12-29,475,inactive
1080,2020-12-29,462,inactive
1081,2020-12-29,558,active
1082,2020-12-29,133,active
1083,2020-12-29,768,active
1084,2020-12-29,773,active
1085,2020-12-29,245,active
1086,2020-12-29,799,inactive
1087,2020-12-29,534,inactive
1088,2020-12-29,743,inactive
1089,2020-12-29,413,inactive
1090,2020-12-29,548,inactive
1091,2020-12-29,651,inactive
1092,2020-12-29,815,active
1093,2020-12-29,946,inactive
1094,2020-12-29,767,inactive
1095,2020-12-29,684,active
1096,2020-12-29,357,active
1097,2020-12-29,443,inactive
1098,2020-12-29,918,active
1099,2020-12-29,920,active
1100,2020-12-29,741,active
1101,2020-12-29,585,inactive
1102,2020-12-29,902,inactive
1103,2020-12-29,433,inactive
1104,2020-12-29,871,inactive
1105,2020-12-29,845,active
1106,2020-12-29,740,active
1107,2020-12-29,544,inactive
1108,2020-12-29,618,inactive
1109,2020-12-29,653,inactive
1110,2020-12-29,955,active
1111,2020-12-29,607,inactive
1112,2020-12-29,419,active
1113,2020-12-29,930,inactive
1114,2020-12-29,222,active
1115,2020-12-29,507,inactive
1116,2020-12-29,414,inactive
1117,2020-12-29,387,inactive
1118,2020-12-29,844,inactive
1119,2020-12-29,705,inactive
1120,2020-12-29,388,active
1121,2020-12-29,975,active
1122,2020-12-29,147,active
1123,2020-12-29,839,active
1124,2020-12-29,225,active
1125,2020-12-29,441,inactive
1126,2020-12-29,129,inactive
1127,2020-12-29,508,inactive
1128,2020-12-29,942,active
1129,2020-12-29,681,inactive
1130,2020-12-29,316,active
1131,2020-12-29,668,active
1132,2020-12-29,381,active
1133,2020-12-29,309,inactive
1134,2020-12-29,515,inactive
1135,2020-12-29,450,inactive
1136,2020-12-29,930,active
1137,2020-12-29,163,active
1138,2020-12-29,734,inactive
1139,2020-12-29,447,active
1140,2020-12-29,496,active
1141,2020-12-29,526,active
1142,2020-12-29,603,active
1143,2020-12-29,716,inactive
1144,2020-12-29,705,inactive
1145,2020-12-29,335,active
1146,2020-12-29,447,active
1147,2020-12-29,901,active
1148,2020-12-29,507,active
1149,2020-12-29,631,inactive
1150,2020-12-29,431,inactive
1151,2020-12-29,519,active
1152,2020-12-29,587,inactive
1153,2020-12-29,891,inactive
1154,2020-12-29,577,active
1155,2020-12-29,131,active
1156,2020-12-29,419,inactive
1157,2020-12-29,937,inactive
1158,2020-12-29,743,active
1159,2020-12-29,823,active
1160,2020-12-29,568,active
1161,2020-12-29,791,active
1162,2020-12-29,149,active
1163,2020-12-29,959,inactive
1164,2020-12-29,259,active
1165,2020-12-29,571,inactive
1166,2020-12-29,522,active
1167,2020-12-29,734,inactive
1168,2020-12-29,437,active
1169,2020-12-29,876,active
1170,2020-12-29,215,active
1171,2020-12-29,601,inactive
1172,2020-12-29,669,active
1173,2020-12-29,801,inactive
1174,2020-12-29,419,inactive
1175,2020-12-29,630,active
1176,2020-12-29,783,active
1177,2020-12-29,743,inactive
1178,2020-12-29,585,inactive
1179,2020-12-29,654,inactive
1180,2020-12-29,412,active
1181,2020-12-29,809,inactive
1182,2020-12-29,132,active
1183,2020-12-29,981,active
1184,2020-12-29,703,inactive
1185,2020-12-29,955,active
1186,2020-12-29,841,inactive
1187,2020-12-29,190,inactive
1188,2020-12-29,169,inactive
1189,2020-12-29,391,inactive
1190,2020-12-29,576,inactive
1191,2020-12-29,617,inactive
1192,2020-12-29,326,inactive
1193,2020-12-29,556,active
1194,2020-12-29,916,active
1195,2020-12-29,674,active
1196,2020-12-29,544,inactive
1197,2020-12-29,428,active
1198,2020-12-29,938,inactive
1199,2020-12-29,484,active
1200,2020-12-29,416,inactive
1201,2020-12-29,685,inactive
1202,2020-12-29,516,active
1203,2020-12-29,296,inactive
1204,2020-12-29,620,inactive
1205,2020-12-29,823,inactive
1206,2020-12-29,107,inactive
1207,2020-12-29,745,inactive
1208,2020-12-29,427,active
1209,2020-12-29,722,active
1210,2020-12-29,527,inactive
1211,2020-12-29,678,active
1212,2020-12-29,451,inactive
1213,2020-12-29,670,active
1214,2020-12-29,333,active
1215,2020-12-29,203,inactive
1216,2020-12-29,619,active
1217,2020-12-29,303,active
1218,2020-12-29,620,inactive
1219,2020-12-29,609,inactive
1220,2020-12-29,627,active
1221,2020-12-29,500,inactive
1222,2020-12-29,632,inactive
1223,2020-12-29,607,active
1224,2020-12-29,726,inactive
1225,2020-12-29,353,inactive
1226,2020-12-29,831,inactive
1227,2020-12-29,537,active
1228,2020-12-29,118,active
1229,2020-12-29,669,inactive
1230,2020-12-29,277,inactive
1231,2020-12-29,655,active
1232,2020-12-29,191,active
1233,2020-12-29,329,inactive
1234,2020-12-29,116,active
1235,2020-12-29,691,active
1236,2020-12-29,151,active
1237,2020-12-29,557,inactive
1238,2020-12-29,885,active
1239,2020-12-29,513,inactive
1240,2020-12-29,627,inactive
1241,2020-12-29,160,active
1242,2020-12-29,531,active
1243,2020-12-29,859,inactive
1244,2020-12-29,377,active
1245,2020-12-29,721,active
1246,2020-12-29,641,inactive
1247,2020-12-29,322,active
1248,2020-12-29,705,inactive
1249,2020-12-29,491,active
1250,2020-12-29,886,active
1251,2020-12-29,150,active
1252,2020-12-29,229,active
1253,2020-12-29,210,inactive
1254,2020-12-29,899,active
1255,2020-12-29,433,active
1256,2020-12-29,515,inactive
1257,2020-12-29,585,inactive
1258,2020-12-29,741,inactive
1259,2020-12-29,887,active
1260,2020-12-29,549,inactive
1261,2020-12-29,745,inactive
1262,2020-12-29,305,inactive
1263,2020-12-29,415,active
1264,2020-12-29,142,active
1265,2020-12-29,679,inactive
1266,2020-12-29,320,inactive
1267,2020-12-29,671,inactive
1268,2020-12-29,632,inactive
1269,2020-12-29,539,inactive
1270,2020-12-29,145,active
1271,2020-12-29,917,active
1272,2020-12-29,265,active
1273,2020-12-29,109,active
1274,2020-12-29,172,active
1275,2020-12-29,195,active
1276,2020-12-29,207,active
1277,2020-12-29,869,inactive
1278,2020-12-29,214,inactive
1279,2020-12-29,466,inactive
1280,2020-12-29,394,active
1281,2020-12-29,121,inactive
1282,2020-12-29,253,inactive
1283,2020-12-29,420,inactive
1284,2020-12-29,320,active
1285,2020-12-29,855,active
1286,2020-12-29,592,inactive
1287,2020-12-29,614,active
1288,2020-12-29,586,active
1289,2020-12-29,436,inactive
1290,2020-12-29,138,inactive
1291,2020-12-29,383,active
1292,2020-12-29,927,active
1293,2020-12-29,616,active
1294,2020-12-29,800,inactive
1295,2020-12-29,996,inactive
1296,2020-12-29,743,active
1297,2020-12-29,415,inactive
1298,2020-12-29,124,inactive
1299,2020-12-29,658,active
1300,2020-12-29,116,inactive
1301,2020-12-29,233,active
1302,2020-12-29,750,inactive
1303,2020-12-29,510,active
1304,2020-12-29,624,active
1305,2020-12-29,630,active
1306,2020-12-29,734,inactive
1307,2020-12-29,544,inactive
1308,2020-12-29,363,inactive
1309,2020-12-29,1000,active
1310,2020-12-29,731,inactive
1311,2020-12-29,978,inactive
1312,2020-12-29,646,active
1313,2020-12-29,205,inactive
1314,2020-12-29,272,active
1315,2020-12-29,406,inactive
1316,2020-12-29,412,inactive
1317,2020-12-29,137,inactive
1318,2020-12-29,797,active
1319,2020-12-29,260,active
1320,2020-12-29,700,active
1321,2020-12-29,477,inactive
1322,2020-12-29,425,inactive
1323,2020-12-29,440,active
1324,2020-12-29,373,active
1325,2020-12-29,295,inactive
1326,2020-12-29,894,active
1327,2020-12-29,650,active
1328,2020-12-29,432,inactive
1329,2020-12-29,499,inactive
1330,2020-12-29,100,inactive
1331,2020-12-29,242,inactive
1332,2020-12-29,922,active
1333,2020-12-29,322,inactive
1334,2020-12-29,409,inactive
1335,2020-12-29,511,active
1336,2020-12-29,648,inactive
1337,2020-12-29,933,active
1338,2020-12-29,771,active
1339,2020-12-29,982,active
1340,2020-12-29,547,active
1341,2020-12-29,278,inactive
1342,2020-12-29,241,active
1343,2020-12-29,575,active
1344,2020-12-29,271,inactive
1345,2020-12-29,968,active
1346,2020-12-29,877,inactive
1347,2020-12-29,947,inactive
1348,2020-12-29,281,inactive
1349,2020-12-29,392,active
1350,2020-12-29,840,active
1351,2020-12-29,290,inactive
1352,2020-12-29,410,inactive
1353,2020-12-29,383,inactive
1354,2020-12-29,595,active
1355,2020-12-29,830,active
1356,2020-12-29,125,inactive
1357,2020-12-29,126,inactive
1358,2020-12-29,935,inactive
1359,2020-12-29,919,inactive
1360,2020-12-29,939,inactive
1361,2020-12-29,137,active
1362,2020-12-29,755,inactive
1363,2020-12-29,552,inactive
1364,2020-12-29,287,active
1365,2020-12-29,558,active
1366,2020-12-29,123,active
1367,2020-12-29,844,inactive
1368,2020-12-29,532,inactive
1369,2020-12-29,115,active
1370,2020-12-29,147,active
1371,2020-12-29,636,inactive
1372,2020-12-29,749,active
1373,2020-12-29,397,inactive
1374,2020-12-29,208,inactive
1375,2020-12-29,112,inactive
1376,2020-12-29,532,active
1377,2020-12-29,448,inactive
1378,2020-12-29,310,inactive
1379,2020-12-29,397,active
1380,2020-12-29,827,inactive
1381,2020-12-29,720,active
1382,2020-12-29,837,inactive
1383,2020-12-29,746,inactive
1384,2020-12-29,143,inactive
1385,2020-12-29,708,inactive
1386,2020-12-29,750,inactive
1387,2020-12-29,218,inactive
1388,2020-12-29,720,active
1389,2020-12-29,493,active
1390,2020-12-29,881,inactive
1391,2020-12-29,103,active
1392,2020-12-29,750,active
1393,2020-12-29,104,active
1394,2020-12-29,986,inactive
1395,2020-12-29,460,inactive
1396,2020-12-29,736,active
1397,2020-12-29,892,active
1398,2020-12-29,271,active
1399,2020-12-29,839,inactive
1400,2020-12-29,810,inactive
1401,2020-12-29,994,active
1402,2020-12-29,114,active
1403,2020-12-29,646,active
1404,2020-12-29,246,active
1405,2020-12-29,144,active
1406,2020-12-29,929,inactive
1407,2020-12-29,668,active
1408,2020-12-29,671,inactive
1409,2020-12-29,966,inactive
1410,2020-12-29,130,inactive
1411,2020-12-29,353,inactive
1412,2020-12-29,486,inactive
1413,2020-12-29,837,inactive
1414,2020-12-29,801,active
1415,2020-12-29,264,inactive
1416,2020-12-29,761,inactive
1417,2020-12-29,474,active
1418,2020-12-29,313,inactive
1419,2020-12-29,676,inactive
1420,2020-12-29,542,active
1421,2020-12-29,867,active
1422,2020-12-29,288,inactive
1423,2020-12-29,194,inactive
1424,2020-12-29,269,inactive
1425,2020-12-29,873,active
1426,2020-12-29,102,active
1427,2020-12-29,548,active
1428,2020-12-29,456,inactive
1429,2020-12-29,662,active
1430,2020-12-29,921,inactive
1431,2020-12-29,547,active
1432,2020-12-29,341,active
1433,2020-12-29,628,active
1434,2020-12-29,372,active
1435,2020-12-29,958,active
1436,2020-12-29,287,active
1437,2020-12-29,852,inactive
1438,2020-12-29,661,inactive
1439,2020-12-29,419,inactive
1440,2020-12-29,253,active
1441,2020-12-29,469,inactive
1442,2020-12-29,476,active
1443,2020-12-29,297,inactive
1444,2020-12-29,386,active
1445,2020-12-29,177,active
1446,2020-12-29,618,active
1447,2020-12-29,360,active
1448,2020-12-29,401,inactive
1449,2020-12-29,387,active
1450,2020-12-29,448,active
1451,2020-12-29,227,inactive
1452,2020-12-29,611,active
1453,2020-12-29,528,active
1454,2020-12-29,740,active
1455,2020-12-29,774,active
1456,2020-12-29,418,inactive
1457,2020-12-29,665,inactive
1458,2020-12-29,847,active
1459,2020-12-29,885,inactive
1460,2020-12-29,870,active
1461,2020-12-29,577,inactive
1462,2020-12-29,656,inactive
1463,2020-12-29,764,active
1464,2020-12-29,890,inactive
1465,2020-12-29,750,active
1466,2020-12-29,904,inactive
1467,2020-12-29,727,active
1468,2020-12-29,960,inactive
1469,2020-12-29,207,inactive
1470,2020-12-29,484,inactive
1471,2020-12-29,637,active
1472,2020-12-29,432,active
1473,2020-12-29,815,inactive
1474,2020-12-29,719,active
1475,2020-12-29,984,inactive
1476,2020-12-29,325,inactive
1477,2020-12-29,771,active
1478,2020-12-29,301,inactive
1479,2020-12-29,646,inactive
1480,2020-12-29,760,active
1481,2020-12-29,630,inactive
1482,2020-12-29,693,active
1483,2020-12-29,889,inactive
1484,2020-12-29,480,active
1485,2020-12-29,594,active
1486,2020-12-29,131,inactive
1487,2020-12-29,829,active
1488,2020-12-29,370,inactive
1489,2020-12-29,860,inactive
1490,2020-12-29,253,inactive
1491,2020-12-29,447,inactive
1492,2020-12-29,574,active
1493,2020-12-29,366,inactive
1494,2020-12-29,943,inactive
1495,2020-12-29,716,inactive
1496,2020-12-29,293,active
1497,2020-12-29,279,inactive
1498,2020-12-29,831,inactive
1499,2020-12-29,438,active
1500,2020-12-29,702,active
1,2020-12-30,438,inactive
2,2020-12-30,667,active
3,2020-12-30,505,active
4,2020-12-30,965,inactive
5,2020-12-30,230,inactive
6,2020-12-30,209,active
7,2020-12-30,273,inactive
8,2020-12-30,526,inactive
9,2020-12-30,716,active
10,2020-12-30,360,inactive
11,2020-12-30,722,inactive
12,2020-12-30,496,inactive
13,2020-12-30,930,active
14,2020-12-30,673,inactive
15,2020-12-30,596,inactive
16,2020-12-30,491,active
17,2020-12-30,738,active
18,2020-12-30,934,active
19,2020-12-30,121,active
20,2020-12-30,167,active
21,2020-12-30,945,inactive
22,2020-12-30,201,active
23,2020-12-30,451,inactive
24,2020-12-30,188,inactive
25,2020-12-30,782,active
26,2020-12-30,872,inactive
27,2020-12-30,975,inactive
28,2020-12-30,265,inactive
29,2020-12-30,292,active
30,2020-12-30,353,inactive
31,2020-12-30,270,inactive
32,2020-12-30,121,active
33,2020-12-30,969,active
34,2020-12-30,227,inactive
35,2020-12-30,883,inactive
36,2020-12-30,927,inactive
37,2020-12-30,362,inactive
38,2020-12-30,646,active
39,2020-12-30,958,inactive
40,2020-12-30,871,active
41,2020-12-30,802,active
42,2020-12-30,386,inactive
43,2020-12-30,285,active
44,2020-12-30,675,inactive
45,2020-12-30,305,inactive
46,2020-12-30,366,inactive
47,2020-12-30,963,active
48,2020-12-30,172,inactive
49,2020-12-30,748,inactive
50,2020-12-30,929,inactive
51,2020-12-30,749,inactive
52,2020-12-30,754,inactive
53,2020-12-30,755,active
54,2020-12-30,463,active
55,2020-12-30,770,active
56,2020-12-30,260,active
57,2020-12-30,650,active
58,2020-12-30,109,active
59,2020-12-30,763,inactive
60,2020-12-30,558,active
61,2020-12-30,298,inactive
62,2020-12-30,569,active
63,2020-12-30,328,inactive
64,2020-12-30,811,inactive
65,2020-12-30,149,active
66,2020-12-30,992,inactive
67,2020-12-30,1024,active
68,2020-12-30,768,active
69,2020-12-30,538,inactive
70,2020-12-30,500,inactive
71,2020-12-30,260,active
72,2020-12-30,317,inactive
73,2020-12-30,517,inactive
74,2020-12-30,255,inactive
75,2020-12-30,130,inactive
76,2020-12-30,810,inactive
77,2020-12-30,128,inactive
78,2020-12-30,891,inactive
79,2020-12-30,924,inactive
80,2020-12-30,688,active
81,2020-12-30,393,inactive
82,2020-12-30,387,inactive
83,2020-12-30,304,active
84,2020-12-30,888,active
85,2020-12-30,629,active
86,2020-12-30,999,active
87,2020-12-30,573,active
88,2020-12-30,925,inactive
89,2020-12-30,513,inactive
90,2020-12-30,170,inactive
91,2020-12-30,879,inactive
92,2020-12-30,571,active
93,2020-12-30,444,inactive
94,2020-12-30,276,inactive
95,2020-12-30,510,inactive
96,2020-12-30,570,active
97,2020-12-30,760,inactive
98,2020-12-30,96,active
99,2020-12-30,347,active
100,2020-12-30,963,inactive
101,2020-12-30,813,inactive
102,2020-12-30,592,inactive
103,2020-12-30,582,inactive
104,2020-12-30,243,active
105,2020-12-30,465,inactive
106,2020-12-30,626,inactive
107,2020-12-30,720,inactive
108,2020-12-30,523,inactive
109,2020-12-30,644,active
110,2020-12-30,828,active
111,2020-12-30,180,active
112,2020-12-30,646,active
113,2020-12-30,769,active
114,2020-12-30,959,active
115,2020-12-30,397,active
116,2020-12-30,909,active
117,2020-12-30,99,inactive
118,2020-12-30,606,inactive
119,2020-12-30,331,active
120,2020-12-30,419,inactive
121,2020-12-30,928,active
122,2020-12-30,426,active
123,2020-12-30,921,inactive
124,2020-12-30,376,inactive
125,2020-12-30,399,active
126,2020-12-30,631,active
127,2020-12-30,663,inactive
128,2020-12-30,735,inactive
129,2020-12-30,526,active
130,2020-12-30,769,active
131,2020-12-30,856,inactive
132,2020-12-30,420,active
133,2020-12-30,979,active
134,2020-12-30,591,inactive
135,2020-12-30,210,inactive
